"measure","location","sex","age","cause","metric","year","val","upper","lower"
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",1995,0.193044560265087,0.300868293884819,0.111514684528996
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",1995,0.157221870164382,0.247074139246846,0.0879129619056617
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",1995,0.173623200476339,0.258864796216689,0.105107913316251
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",1995,0.113262178336056,0.194012866251411,0.0698834265943663
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",1995,0.093596551378797,0.159079774824408,0.0477056662442841
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",1995,0.102734680701682,0.161844866907841,0.0629036881216644
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",1999,0.111779831604797,0.133248089292722,0.0922953451340652
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",1999,0.144304911765348,0.175421873687527,0.116838641416461
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",1999,0.127778785637149,0.149125345628074,0.106702571783897
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",1999,0.273833077834084,0.397706818966709,0.182430400976314
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",1999,0.290691152007119,0.421844690321401,0.179810921345352
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",1999,0.282464196741002,0.389793680598974,0.192334014746196
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",1999,0.280161805519245,0.409276254555208,0.175898520790345
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",1999,0.29670583843443,0.428544234672787,0.190526983709796
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",1999,0.288091967724455,0.413669697000949,0.189465166670189
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",1999,0.166856731064849,0.268549816391819,0.0982241575401621
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",1999,0.143407227666519,0.224702018421598,0.0797941708056588
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",1999,0.154684248467575,0.233927939643672,0.0942421052402623
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",1999,0.0960049558860779,0.159996251863215,0.0601032383788766
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",1999,0.0871604130446857,0.15099496077384,0.0441818470471373
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",1999,0.0913488940584421,0.14520968553079,0.057089945219422
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2002,0.208052555789294,0.245902616704371,0.160175173937716
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2002,0.204909147982429,0.251507503530994,0.159380941395089
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2002,0.206593869848231,0.245756098505386,0.163452957259513
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2002,0.184984312108279,0.268097964615933,0.126411794381133
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2002,0.201730917574703,0.308022303520613,0.122311094928253
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2002,0.192391484463618,0.266070285584696,0.131914794027514
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2002,0.161164446532821,0.233467528441116,0.109747278026514
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2002,0.189162873383645,0.281757365092527,0.116406437957577
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2002,0.173285377867589,0.240758194547572,0.119247166643696
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2002,0.104112741287309,0.166239187065019,0.0687536664570976
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2002,0.109449747704009,0.182610053433464,0.0573029722690744
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2002,0.10654713690815,0.152551194829545,0.0692187913890181
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2002,0.0783035336199609,0.133728753864051,0.0521593148973688
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2002,0.0733724958103166,0.13676685077668,0.0327542565059214
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2002,0.075589223384975,0.114464874593341,0.0463410392001481
"Deaths","Central Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2003,0.220774008754457,0.360283318486431,0.0853049062382358
"Deaths","Central Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2003,0.13993040058017,0.32853735571792,0.0634099636858894
"Deaths","Central Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2003,0.183428841573264,0.3228035464503,0.08086018159494
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2003,0.120895158652547,0.177705619155406,0.0783722262150046
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2003,0.117457777547657,0.192494061340871,0.0690669225484747
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2003,0.119332022416302,0.172080459595635,0.0797305173663271
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2003,0.0906841946846932,0.137351272750163,0.0567718310036581
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2003,0.090260510626965,0.148784471065037,0.0497486220954428
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2003,0.0905030587869944,0.130524246606523,0.0604894995567065
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2003,0.0712226297160603,0.113604577401484,0.0438907039545763
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2003,0.0571726918330865,0.100948462573677,0.0296472616273082
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2003,0.065260067256221,0.097157457576644,0.0418932032024716
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2003,0.0576397929207246,0.089132730345818,0.0344493363212715
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2003,0.0428658517325278,0.0807366865209919,0.019791019452844
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2003,0.0505318615966919,0.0769755767641052,0.0322921700263091
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2004,0.0905177903142947,0.105972293214421,0.0763941100386168
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2004,0.0950212902189539,0.116261066093491,0.0748096944109532
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2004,0.0924748345470992,0.106581538067795,0.0779405206939081
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2004,0.0725695997471767,0.104103156127722,0.0364260306656141
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2004,0.0692702953336157,0.127021245545503,0.030133529953376
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2004,0.0711190816413571,0.103518517129718,0.0436532923326101
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2004,0.0626495922502063,0.0966024700125015,0.0310214907243109
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2004,0.0644976509360679,0.123347892890346,0.0276043438777631
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2004,0.0634260708673679,0.0960617718030877,0.038122975049146
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2004,0.0319495604510905,0.0534222246589861,0.0168557255669127
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2004,0.0283225179073089,0.0645920841334174,0.00921020773102787
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2004,0.0300387395982125,0.0509822337556637,0.0162310698833181
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2004,0.026153330521535,0.0402784094721307,0.0121267304013814
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2004,0.014305148293716,0.0361125098177718,0.00371384745422731
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2004,0.0187982955978249,0.0336938028066592,0.00917663384172043
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",1993,0.243739083255848,0.308024994046272,0.162149882060198
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",1993,0.217227722410119,0.288777814574181,0.155024569885922
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",1993,0.231410525030029,0.291673240574996,0.166437747877645
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",1993,0.178198932104388,0.259749201324197,0.114547336400094
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",1993,0.194204337404328,0.307760013360754,0.104579806964125
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",1993,0.185431203375459,0.264725474793481,0.118725417082317
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",1993,0.169438807762581,0.248808978794592,0.112016682436509
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",1993,0.204536320029206,0.315212886443369,0.118882538707637
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",1993,0.185074202788639,0.262731561482291,0.122879939133845
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",1993,0.121351935135909,0.201924970797,0.0767159147506314
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",1993,0.126769598917502,0.216202772562064,0.0625614060695909
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",1993,0.123994646553177,0.178869255748601,0.077986062158288
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",1993,0.0950197233948188,0.168714233460184,0.0578136279032876
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",1993,0.0935481112675023,0.172050051113534,0.039833351050936
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",1993,0.0942913463799531,0.141515721412003,0.0572059712346981
"Deaths","Eastern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2002,0.135617096324199,0.164872959532251,0.102203199977247
"Deaths","Eastern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2002,0.128445051342509,0.161434264880609,0.0986269086688979
"Deaths","Eastern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2002,0.132331485529265,0.158369223978092,0.102909613511876
"Deaths","Eastern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2002,0.135285622557602,0.239523000481214,0.0883446545557648
"Deaths","Eastern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2002,0.166071708648737,0.288704385921905,0.0784030259397455
"Deaths","Eastern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2002,0.149110309952846,0.215728143750366,0.0957806645218858
"Deaths","Eastern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2002,0.118723774068032,0.200138268928535,0.0764784595784041
"Deaths","Eastern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2002,0.140881781744358,0.232568600949361,0.0748976415071296
"Deaths","Eastern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2002,0.128208239032485,0.187526990922021,0.0861952251315835
"Deaths","Eastern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2002,0.0977902749228587,0.173517119589384,0.062576791865079
"Deaths","Eastern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2002,0.102497356264743,0.191455162607644,0.0481663648099261
"Deaths","Eastern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2002,0.0997941475349686,0.148814857067673,0.0646087187660365
"Deaths","Eastern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2002,0.0683104338940334,0.122902631865925,0.0405811913665321
"Deaths","Eastern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2002,0.0529608609343807,0.10666057768065,0.021203153122927
